Census Tract,"CalEnviroScreen
4.0 Score","CalEnviroScreen
4.0 Percentile","CalEnviroScreen 4.0 
Percentile Range","Pollution Burden
Percentile","Population Characteristics
Percentile",Total Population,California County,Approximate Zip Code,Approximate Location,DAC category
6019008302,47.34,84.83,80-85%,56.81,95.25,7406,Fresno ,93640,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6059074801,47.33,84.82,80-85%,82.89,76.82,5767,Orange ,92703,Santa Ana,CalEnviroScreen 4.0 Top 25%
6037407602,47.32,84.81,80-85%,81.99,77.56,3993,Los Angeles,91744,La Puente,CalEnviroScreen 4.0 Top 25%
6037604100,47.31,84.80,80-85%,81.82,77.75,7302,Los Angeles,90260,Lawndale,CalEnviroScreen 4.0 Top 25%
6073011802,47.31,84.78,80-85%,66.61,89.02,7401,San Diego,91950,National City,CalEnviroScreen 4.0 Top 25%
6073005100,47.28,84.77,80-85%,82.14,77.36,7702,San Diego,92113,San Diego,CalEnviroScreen 4.0 Top 25%
6019008402,47.28,84.76,80-85%,50.59,98.16,980,Fresno ,93622,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6107000600,47.26,84.75,80-85%,72.17,84.67,6998,Tulare ,93615,Unincorporated Tulare County area,CalEnviroScreen 4.0 Top 25%
6037104201,47.25,84.73,80-85%,88.81,70.97,4569,Los Angeles,91340,Los Angeles,CalEnviroScreen 4.0 Top 25%
6019007802,47.24,84.72,80-85%,69.25,86.95,5354,Fresno ,93234,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6013392200,47.24,84.71,80-85%,75.33,82.65,11304,Contra Costa,94806,Richmond,CalEnviroScreen 4.0 Top 25%
6037432602,47.24,84.69,80-85%,91.43,68.42,4852,Los Angeles,91732,El Monte,CalEnviroScreen 4.0 Top 25%
6037320300,47.23,84.68,80-85%,86.14,73.71,6734,Los Angeles,91340,San Fernando,CalEnviroScreen 4.0 Top 25%
6037602200,47.22,84.67,80-85%,93.96,64.57,7200,Los Angeles,90250,Del Aire,CalEnviroScreen 4.0 Top 25%
6037900201,47.20,84.66,80-85%,68.18,87.80,1129,Los Angeles,93535,Unincorporated Los Angeles County area,CalEnviroScreen 4.0 Top 25%
6037501400,47.20,84.64,80-85%,80.50,78.71,3669,Los Angeles,90601,Whittier,CalEnviroScreen 4.0 Top 25%
6037294520,47.16,84.63,80-85%,72.58,84.19,3710,Los Angeles,90744,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037213310,47.15,84.62,80-85%,70.96,85.45,3015,Los Angeles,90006,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037232600,47.14,84.61,80-85%,74.39,82.99,6833,Los Angeles,90037,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037503104,47.13,84.59,80-85%,77.34,80.86,2542,Los Angeles,90605,South Whittier,CalEnviroScreen 4.0 Top 25%
6037311802,47.13,84.58,80-85%,99.33,51.01,4068,Los Angeles,91502,Burbank,CalEnviroScreen 4.0 Top 25%
6019003500,47.10,84.57,80-85%,70.02,86.14,4901,Fresno ,93704,Fresno,CalEnviroScreen 4.0 Top 25%
6073013205,47.05,84.56,80-85%,69.43,86.54,2431,San Diego,91911,Chula Vista,CalEnviroScreen 4.0 Top 25%
6037534501,47.05,84.54,80-85%,70.28,85.83,5226,Los Angeles,90255,Huntington Park,CalEnviroScreen 4.0 Top 25%
6071001504,47.03,84.53,80-85%,67.89,87.57,6006,San Bernardino,91764,Ontario,CalEnviroScreen 4.0 Top 25%
6037601211,47.02,84.52,80-85%,72.11,84.20,2880,Los Angeles,90301,Inglewood,CalEnviroScreen 4.0 Top 25%
6037550100,47.01,84.51,80-85%,96.78,59.00,7329,Los Angeles,90650,Norwalk,CalEnviroScreen 4.0 Top 25%
6107003801,47.01,84.49,80-85%,60.12,92.83,3021,Tulare ,93257,Porterville,CalEnviroScreen 4.0 Top 25%
6037551401,47.01,84.48,80-85%,93.40,65.18,4582,Los Angeles,90241,Downey,CalEnviroScreen 4.0 Top 25%
6037501804,47.00,84.47,80-85%,74.59,82.63,2175,Los Angeles,90602,Whittier,CalEnviroScreen 4.0 Top 25%
6071006401,47.00,84.46,80-85%,59.04,93.44,2778,San Bernardino,92410,San Bernardino,CalEnviroScreen 4.0 Top 25%
6037603704,46.99,84.44,80-85%,74.09,82.90,6609,Los Angeles,90250,Hawthorne,CalEnviroScreen 4.0 Top 25%
6037121102,46.99,84.43,80-85%,98.10,55.42,2479,Los Angeles,91352,Los Angeles,CalEnviroScreen 4.0 Top 25%
6071003804,46.99,84.42,80-85%,58.71,93.60,4951,San Bernardino,92376,Rialto,CalEnviroScreen 4.0 Top 25%
6075023400,46.98,84.40,80-85%,80.44,78.33,3661,San Francisco,94124,San Francisco,CalEnviroScreen 4.0 Top 25%
6099001400,46.97,84.39,80-85%,83.24,75.68,6441,Stanislaus ,95350,Modesto,CalEnviroScreen 4.0 Top 25%
6071002401,46.96,84.38,80-85%,78.97,79.41,8682,San Bernardino,92335,Unincorporated San Bernardino County area,CalEnviroScreen 4.0 Top 25%
6037201601,46.96,84.37,80-85%,76.34,81.19,2323,Los Angeles,90032,Los Angeles,CalEnviroScreen 4.0 Top 25%
6065041004,46.95,84.35,80-85%,96.48,59.91,4798,Riverside ,92505,Riverside,CalEnviroScreen 4.0 Top 25%
6037530901,46.94,84.34,80-85%,78.28,79.87,3684,Los Angeles,90063,East Los Angeles,CalEnviroScreen 4.0 Top 25%
6075023102,46.93,84.33,80-85%,67.97,87.30,4549,San Francisco,94124,San Francisco,CalEnviroScreen 4.0 Top 25%
6037900501,46.92,84.32,80-85%,56.42,94.88,7225,Los Angeles,93535,Lancaster,CalEnviroScreen 4.0 Top 25%
6071001812,46.91,84.30,80-85%,75.53,81.77,3477,San Bernardino,91761,Ontario,CalEnviroScreen 4.0 Top 25%
6025011900,46.90,84.29,80-85%,88.71,70.52,11456,Imperial ,92231,Unincorporated Imperial County area,CalEnviroScreen 4.0 Top 25%
6095252402,46.89,84.28,80-85%,70.22,85.56,5549,Solano ,94534,Unincorporated Solano County area,CalEnviroScreen 4.0 Top 25%
6037195600,46.87,84.27,80-85%,91.39,67.76,2948,Los Angeles,90026,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037119320,46.87,84.25,80-85%,63.97,89.79,4906,Los Angeles,91402,Los Angeles,CalEnviroScreen 4.0 Top 25%
6065045502,46.86,84.24,80-85%,54.44,95.83,3788,Riverside ,92201,Indio,CalEnviroScreen 4.0 Top 25%
6059075201,46.86,84.23,80-85%,80.56,77.85,6089,Orange ,92703,Santa Ana,CalEnviroScreen 4.0 Top 25%
6081610201,46.84,84.22,80-85%,82.34,76.35,5568,San Mateo,94063,Redwood City,CalEnviroScreen 4.0 Top 25%
6037603802,46.81,84.20,80-85%,70.12,85.43,4040,Los Angeles,90260,Lawndale,CalEnviroScreen 4.0 Top 25%
6037224410,46.81,84.19,80-85%,79.38,78.77,3194,Los Angeles,90007,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037432202,46.80,84.18,80-85%,98.20,54.94,4471,Los Angeles,91770,Rosemead,CalEnviroScreen 4.0 Top 25%
6065043813,46.80,84.17,80-85%,72.82,83.30,4912,Riverside ,92220,Banning,CalEnviroScreen 4.0 Top 25%
6077005133,46.80,84.15,80-85%,86.63,72.26,4439,San Joaquin,95337,Manteca,CalEnviroScreen 4.0 Top 25%
6107004500,46.78,84.14,80-85%,72.92,83.22,6161,Tulare ,93207,Unincorporated Tulare County area,CalEnviroScreen 4.0 Top 25%
6071001309,46.78,84.13,80-85%,79.46,78.68,4658,San Bernardino,91764,Ontario,CalEnviroScreen 4.0 Top 25%
6037553502,46.78,84.11,80-85%,89.06,70.07,4066,Los Angeles,90723,Paramount,CalEnviroScreen 4.0 Top 25%
6037119900,46.76,84.10,80-85%,77.60,79.99,5245,Los Angeles,91402,Los Angeles,CalEnviroScreen 4.0 Top 25%
6067006500,46.71,84.09,80-85%,57.66,93.81,7004,Sacramento ,95838,Sacramento,CalEnviroScreen 4.0 Top 25%
6037208401,46.70,84.08,80-85%,91.94,66.38,4765,Los Angeles,90057,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037404901,46.69,84.06,80-85%,90.91,67.89,5700,Los Angeles,91706,Baldwin Park,CalEnviroScreen 4.0 Top 25%
6047002000,46.69,84.05,80-85%,79.15,78.73,8712,Merced ,95322,Unincorporated Merced County area,CalEnviroScreen 4.0 Top 25%
6037277400,46.69,84.04,80-85%,87.41,71.17,909,Los Angeles,90045,Los Angeles,CalEnviroScreen 4.0 Top 25%
6073015901,46.67,84.03,80-85%,62.12,90.96,4037,San Diego,92020,El Cajon,CalEnviroScreen 4.0 Top 25%
6037535804,46.66,84.01,80-85%,59.78,92.50,5328,Los Angeles,90280,South Gate,CalEnviroScreen 4.0 Top 25%
6037542103,46.64,84.00,80-85%,56.04,94.78,3685,Los Angeles,90221,East Rancho Dominguez,CalEnviroScreen 4.0 Top 25%
6029000102,46.63,83.99,80-85%,71.77,83.81,3349,Kern ,93308,Oildale,CalEnviroScreen 4.0 Top 25%
6037603400,46.62,83.98,80-85%,90.84,67.83,4113,Los Angeles,90249,Gardena,CalEnviroScreen 4.0 Top 25%
6071000304,46.60,83.96,80-85%,78.12,79.36,6223,San Bernardino,91763,Montclair,CalEnviroScreen 4.0 Top 25%
6037211921,46.60,83.95,80-85%,73.30,82.56,2521,Los Angeles,90020,Los Angeles,CalEnviroScreen 4.0 Top 25%
6071000303,46.58,83.94,80-85%,91.09,67.40,7837,San Bernardino,91763,Unincorporated San Bernardino County area,CalEnviroScreen 4.0 Top 25%
6037301502,46.58,83.93,80-85%,90.89,67.66,6750,Los Angeles,91201,Glendale,CalEnviroScreen 4.0 Top 25%
6037432901,46.55,83.91,80-85%,97.77,55.37,3727,Los Angeles,91770,Rosemead,CalEnviroScreen 4.0 Top 25%
6037600202,46.54,83.90,80-85%,48.74,98.11,7767,Los Angeles,90044,Westmont,CalEnviroScreen 4.0 Top 25%
6037553902,46.54,83.89,80-85%,83.78,74.29,5415,Los Angeles,90723,Paramount,CalEnviroScreen 4.0 Top 25%
6071003503,46.51,83.88,80-85%,66.43,87.63,5777,San Bernardino,92376,Rialto,CalEnviroScreen 4.0 Top 25%
6037553901,46.50,83.86,80-85%,85.19,73.02,6773,Los Angeles,90723,Paramount,CalEnviroScreen 4.0 Top 25%
6107003802,46.49,83.85,80-85%,56.28,94.39,4604,Tulare ,93257,Porterville,CalEnviroScreen 4.0 Top 25%
6037119400,46.48,83.84,80-85%,68.56,86.02,5499,Los Angeles,91331,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037530202,46.47,83.83,80-85%,89.20,69.39,4348,Los Angeles,90640,Montebello,CalEnviroScreen 4.0 Top 25%
6019005403,46.47,83.81,80-85%,56.58,94.10,4872,Fresno ,93710,Fresno,CalEnviroScreen 4.0 Top 25%
6037199120,46.45,83.80,80-85%,89.21,69.31,4511,Los Angeles,90031,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037404201,46.43,83.79,80-85%,72.62,82.77,3519,Los Angeles,91702,Azusa,CalEnviroScreen 4.0 Top 25%
6037502004,46.42,83.77,80-85%,88.95,69.57,4251,Los Angeles,90602,Whittier,CalEnviroScreen 4.0 Top 25%
6037131100,46.37,83.76,80-85%,89.41,69.02,3197,Los Angeles,91406,Los Angeles,CalEnviroScreen 4.0 Top 25%
6013314200,46.37,83.75,80-85%,46.97,98.59,7748,Contra Costa,94565,Unincorporated Contra Costa County area,CalEnviroScreen 4.0 Top 25%
6029001400,46.37,83.74,80-85%,45.68,98.92,8000,Kern ,93305,La Cresta,CalEnviroScreen 4.0 Top 25%
6037534403,46.36,83.72,80-85%,62.70,89.74,2795,Los Angeles,90201,Cudahy,CalEnviroScreen 4.0 Top 25%
6019007202,46.36,83.71,80-85%,84.79,73.15,5144,Fresno ,93631,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6065041813,46.36,83.70,80-85%,85.26,72.66,7165,Riverside ,92879,Corona,CalEnviroScreen 4.0 Top 25%
6037432402,46.32,83.69,80-85%,96.19,59.19,6938,Los Angeles,91731,El Monte,CalEnviroScreen 4.0 Top 25%
6065040503,46.32,83.67,80-85%,91.67,66.11,4155,Riverside ,91752,Jurupa Valley,CalEnviroScreen 4.0 Top 25%
6065040501,46.32,83.66,80-85%,80.00,77.19,7327,Riverside ,92509,Jurupa Valley,CalEnviroScreen 4.0 Top 25%
6059089106,46.32,83.65,80-85%,70.99,83.70,4226,Orange ,92843,Garden Grove,CalEnviroScreen 4.0 Top 25%
6071001704,46.32,83.64,80-85%,85.79,72.19,5273,San Bernardino,91762,Ontario,CalEnviroScreen 4.0 Top 25%
6037402301,46.32,83.62,80-85%,78.01,78.98,5464,Los Angeles,91768,Pomona,CalEnviroScreen 4.0 Top 25%
6071007604,46.31,83.61,80-85%,88.77,69.50,4806,San Bernardino,92374,Highland,CalEnviroScreen 4.0 Top 25%
6053000900,46.29,83.60,80-85%,74.42,81.24,5657,Monterey ,93905,Salinas,CalEnviroScreen 4.0 Top 25%
6037600302,46.29,83.59,80-85%,68.87,85.35,3086,Los Angeles,90047,Westmont,CalEnviroScreen 4.0 Top 25%
6037234600,46.27,83.57,80-85%,67.60,86.26,4908,Los Angeles,90043,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037530006,46.25,83.56,80-85%,72.35,82.64,4430,Los Angeles,90640,Montebello,CalEnviroScreen 4.0 Top 25%
6037191204,46.25,83.55,80-85%,80.95,76.26,2033,Los Angeles,90029,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037217200,46.25,83.54,80-85%,92.10,65.47,4156,Los Angeles,90019,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037554002,46.24,83.52,80-85%,72.13,82.72,5856,Los Angeles,90706,Bellflower,CalEnviroScreen 4.0 Top 25%
6073002402,46.22,83.51,80-85%,57.60,92.95,5189,San Diego,92105,San Diego,CalEnviroScreen 4.0 Top 25%
6067004501,46.21,83.50,80-85%,46.00,98.74,3463,Sacramento ,95824,Sacramento,CalEnviroScreen 4.0 Top 25%
6001409200,46.20,83.48,80-85%,68.21,85.65,3672,Alameda ,94603,Oakland,CalEnviroScreen 4.0 Top 25%
6037190510,46.19,83.47,80-85%,79.56,77.24,4051,Los Angeles,90028,Los Angeles,CalEnviroScreen 4.0 Top 25%
6071000826,46.18,83.46,80-85%,90.24,67.54,4158,San Bernardino,91786,Upland,CalEnviroScreen 4.0 Top 25%
6037554301,46.17,83.45,80-85%,86.80,70.75,3499,Los Angeles,90706,Bellflower,CalEnviroScreen 4.0 Top 25%
6071001706,46.15,83.43,80-85%,80.91,76.12,6283,San Bernardino,91762,Ontario,CalEnviroScreen 4.0 Top 25%
6071001809,46.14,83.42,80-85%,93.17,63.67,4975,San Bernardino,91761,Ontario,CalEnviroScreen 4.0 Top 25%
6037602106,46.12,83.41,80-85%,58.82,92.13,5403,Los Angeles,90250,Hawthorne,CalEnviroScreen 4.0 Top 25%
6029004101,46.10,83.40,80-85%,80.71,76.17,5476,Kern ,93263,Shafter,CalEnviroScreen 4.0 Top 25%
6037234700,46.10,83.38,80-85%,72.77,81.96,3690,Los Angeles,90043,Los Angeles,CalEnviroScreen 4.0 Top 25%
6029004200,46.10,83.37,80-85%,89.12,68.63,1448,Kern ,93263,Unincorporated Kern County area,CalEnviroScreen 4.0 Top 25%
6071007107,46.09,83.36,80-85%,88.56,69.34,3714,San Bernardino,92313,Grand Terrace,CalEnviroScreen 4.0 Top 25%
6037433902,46.09,83.35,80-85%,96.54,57.89,3284,Los Angeles,91732,El Monte,CalEnviroScreen 4.0 Top 25%
6081602300,46.09,83.33,80-85%,95.40,60.26,4196,San Mateo,94080,South San Francisco,CalEnviroScreen 4.0 Top 25%
6019004504,46.08,83.32,80-85%,86.22,71.21,5245,Fresno ,93710,Fresno,CalEnviroScreen 4.0 Top 25%
6071001503,46.05,83.31,80-85%,68.09,85.36,4126,San Bernardino,91764,Ontario,CalEnviroScreen 4.0 Top 25%
6013309000,46.04,83.30,80-85%,79.84,76.65,3546,Contra Costa,94565,Pittsburg,CalEnviroScreen 4.0 Top 25%
6037238400,46.04,83.28,80-85%,73.70,81.10,4694,Los Angeles,90047,Los Angeles,CalEnviroScreen 4.0 Top 25%
6047000304,46.01,83.27,80-85%,80.80,75.84,10132,Merced ,95334,Livingston,CalEnviroScreen 4.0 Top 25%
6037127805,46.00,83.26,80-85%,69.07,84.51,3627,Los Angeles,91405,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037192510,45.98,83.25,80-85%,65.72,87.00,3840,Los Angeles,90004,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037211320,45.97,83.23,80-85%,82.39,74.41,3337,Los Angeles,90004,Los Angeles,CalEnviroScreen 4.0 Top 25%
6071009912,45.97,83.22,80-85%,46.98,98.22,4745,San Bernardino,92395,Victorville,CalEnviroScreen 4.0 Top 25%
6037125310,45.96,83.21,80-85%,87.45,69.78,4313,Los Angeles,91601,Los Angeles,CalEnviroScreen 4.0 Top 25%
6099002802,45.96,83.19,80-85%,81.98,74.67,6669,Stanislaus ,95357,Unincorporated Stanislaus County area,CalEnviroScreen 4.0 Top 25%
6059087401,45.95,83.18,80-85%,94.39,61.54,4946,Orange ,92805,Anaheim,CalEnviroScreen 4.0 Top 25%
6037124300,45.95,83.17,80-85%,81.11,75.47,2988,Los Angeles,91601,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037221710,45.95,83.16,80-85%,73.63,80.93,2833,Los Angeles,90007,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037128102,45.94,83.14,80-85%,59.61,91.39,4625,Los Angeles,91401,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037404600,45.94,83.13,80-85%,99.71,46.58,1394,Los Angeles,91706,Irwindale,CalEnviroScreen 4.0 Top 25%
6099002501,45.91,83.12,80-85%,83.66,73.01,6944,Stanislaus ,95358,Ceres,CalEnviroScreen 4.0 Top 25%
6037213320,45.91,83.11,80-85%,72.00,82.09,2469,Los Angeles,90006,Los Angeles,CalEnviroScreen 4.0 Top 25%
6107002304,45.91,83.09,80-85%,66.82,86.08,1885,Tulare ,93274,Tulare,CalEnviroScreen 4.0 Top 25%
6037603200,45.90,83.08,80-85%,98.73,52.32,3394,Los Angeles,90248,Gardena,CalEnviroScreen 4.0 Top 25%
6037211310,45.89,83.07,80-85%,68.23,84.95,3873,Los Angeles,90004,Los Angeles,CalEnviroScreen 4.0 Top 25%
6001403300,45.88,83.06,80-85%,75.25,79.92,4178,Alameda ,94607,Oakland,CalEnviroScreen 4.0 Top 25%
6037213202,45.84,83.04,80-85%,66.97,85.79,3942,Los Angeles,90006,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037203720,45.81,83.03,80-85%,70.47,83.13,4072,Los Angeles,90033,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037535502,45.81,83.02,80-85%,58.42,91.69,5411,Los Angeles,90280,South Gate,CalEnviroScreen 4.0 Top 25%
6019008200,45.79,83.01,80-85%,76.48,78.92,6768,Fresno ,93608,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6037128220,45.78,82.99,80-85%,64.43,87.44,2912,Los Angeles,91401,Los Angeles,CalEnviroScreen 4.0 Top 25%
6059086406,45.77,82.98,80-85%,91.80,64.91,4189,Orange ,92806,Anaheim,CalEnviroScreen 4.0 Top 25%
6037117303,45.77,82.97,80-85%,94.72,60.78,3754,Los Angeles,91343,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037294410,45.77,82.96,80-85%,81.94,74.36,5079,Los Angeles,90710,Los Angeles,CalEnviroScreen 4.0 Top 25%
6075980600,45.77,82.94,80-85%,69.18,83.94,690,San Francisco,94124,San Francisco,CalEnviroScreen 4.0 Top 25%
6107002800,45.76,82.93,80-85%,67.42,85.27,3599,Tulare ,93247,Unincorporated Tulare County area,CalEnviroScreen 4.0 Top 25%
6029005003,45.74,82.92,80-85%,63.17,88.43,3797,Kern ,93215,Delano,CalEnviroScreen 4.0 Top 25%
6111002300,45.73,82.90,80-85%,86.91,70.06,6534,Ventura ,93001,Unincorporated Ventura County area,CalEnviroScreen 4.0 Top 25%
6029000507,45.72,82.89,80-85%,86.99,69.96,3736,Kern ,93308,Unincorporated Kern County area,CalEnviroScreen 4.0 Top 25%
6067007001,45.71,82.88,80-85%,65.28,86.74,4205,Sacramento ,95833,Sacramento,CalEnviroScreen 4.0 Top 25%
6019007300,45.70,82.87,80-85%,85.33,71.26,4325,Fresno ,93662,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6037121801,45.70,82.85,80-85%,70.63,82.78,3127,Los Angeles,91605,Los Angeles,CalEnviroScreen 4.0 Top 25%
6067007301,45.69,82.84,80-85%,67.80,84.78,5067,Sacramento ,95652,McClellan Park,CalEnviroScreen 4.0 Top 25%
6067000600,45.68,82.83,80-85%,74.13,80.23,1123,Sacramento ,95814,Sacramento,CalEnviroScreen 4.0 Top 25%
6037134800,45.67,82.82,80-85%,77.35,78.01,6399,Los Angeles,91306,Los Angeles,CalEnviroScreen 4.0 Top 25%
6071012002,45.66,82.80,80-85%,67.90,84.58,5653,San Bernardino,92311,Barstow,CalEnviroScreen 4.0 Top 25%
6019006100,45.66,82.79,80-85%,72.31,81.38,8126,Fresno ,93657,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%
6073010013,45.66,82.78,80-85%,56.68,92.61,5670,San Diego,92173,San Diego,CalEnviroScreen 4.0 Top 25%
6037119202,45.63,82.77,80-85%,86.38,70.30,4759,Los Angeles,91331,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037502602,45.61,82.75,80-85%,84.01,72.24,4477,Los Angeles,90660,Pico Rivera,CalEnviroScreen 4.0 Top 25%
6037222001,45.61,82.74,80-85%,60.77,89.67,3142,Los Angeles,90018,Los Angeles,CalEnviroScreen 4.0 Top 25%
6019007500,45.59,82.73,80-85%,72.23,81.25,5068,Fresno ,93609,Caruthers,CalEnviroScreen 4.0 Top 25%
6029001901,45.59,82.72,80-85%,70.93,82.36,3697,Kern ,93304,Bakersfield,CalEnviroScreen 4.0 Top 25%
6037207101,45.58,82.70,80-85%,96.71,56.35,3717,Los Angeles,90012,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037213201,45.58,82.69,80-85%,67.88,84.34,3932,Los Angeles,90006,Los Angeles,CalEnviroScreen 4.0 Top 25%
6001406201,45.57,82.68,80-85%,53.33,94.79,4995,Alameda ,94601,Oakland,CalEnviroScreen 4.0 Top 25%
6071001001,45.56,82.67,80-85%,80.70,74.87,5557,San Bernardino,91762,Ontario,CalEnviroScreen 4.0 Top 25%
6037294610,45.55,82.65,80-85%,82.10,73.84,4334,Los Angeles,90744,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037407801,45.55,82.64,80-85%,84.49,71.67,5727,Los Angeles,91744,Valinda,CalEnviroScreen 4.0 Top 25%
6071006302,45.54,82.63,80-85%,55.79,93.05,10389,San Bernardino,92404,Unincorporated San Bernardino County area,CalEnviroScreen 4.0 Top 25%
6047000901,45.53,82.61,80-85%,91.62,64.67,4028,Merced ,95341,Unincorporated Merced County area,CalEnviroScreen 4.0 Top 25%
6037551800,45.52,82.60,80-85%,94.34,60.79,7267,Los Angeles,90242,Downey,CalEnviroScreen 4.0 Top 25%
6073003303,45.52,82.59,80-85%,52.68,95.05,4821,San Diego,92113,San Diego,CalEnviroScreen 4.0 Top 25%
6037188100,45.51,82.58,80-85%,99.75,45.84,3918,Los Angeles,90039,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037544002,45.50,82.56,80-85%,95.97,57.87,3187,Los Angeles,90810,Carson,CalEnviroScreen 4.0 Top 25%
6037552002,45.48,82.55,80-85%,71.14,81.90,3409,Los Angeles,90650,Norwalk,CalEnviroScreen 4.0 Top 25%
6065043006,45.47,82.54,80-85%,59.70,90.19,5402,Riverside ,92530,Lake Elsinore,CalEnviroScreen 4.0 Top 25%
6059075004,45.46,82.53,80-85%,79.33,75.88,5267,Orange ,92701,Santa Ana,CalEnviroScreen 4.0 Top 25%
6099001100,45.46,82.51,80-85%,78.00,77.05,4153,Stanislaus ,95350,Modesto,CalEnviroScreen 4.0 Top 25%
6001407500,45.45,82.50,80-85%,49.57,96.44,4299,Alameda ,94621,Oakland,CalEnviroScreen 4.0 Top 25%
6037500404,45.43,82.49,80-85%,87.47,68.70,4551,Los Angeles,90660,Pico Rivera,CalEnviroScreen 4.0 Top 25%
6037124203,45.42,82.48,80-85%,79.51,75.62,2384,Los Angeles,91601,Los Angeles,CalEnviroScreen 4.0 Top 25%
6101050201,45.40,82.46,80-85%,76.90,77.69,3393,Sutter ,95991,Yuba City,CalEnviroScreen 4.0 Top 25%
6037131702,45.40,82.45,80-85%,64.31,86.71,3770,Los Angeles,91335,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037575201,45.40,82.44,80-85%,46.91,97.67,4772,Los Angeles,90813,Long Beach,CalEnviroScreen 4.0 Top 25%
6037218701,45.39,82.43,80-85%,83.51,72.21,2324,Los Angeles,90016,Los Angeles,CalEnviroScreen 4.0 Top 25%
6047000505,45.39,82.41,80-85%,69.55,82.96,6663,Merced ,95301,Unincorporated Merced County area,CalEnviroScreen 4.0 Top 25%
6059075202,45.39,82.40,80-85%,83.72,71.92,5592,Orange ,92703,Santa Ana,CalEnviroScreen 4.0 Top 25%
6031001003,45.39,82.39,80-85%,58.16,91.12,6811,Kings ,93230,Hanford,CalEnviroScreen 4.0 Top 25%
6037221602,45.38,82.38,80-85%,79.69,75.44,3030,Los Angeles,90007,Los Angeles,CalEnviroScreen 4.0 Top 25%
6001407400,45.38,82.36,80-85%,64.56,86.50,4531,Alameda ,94601,Oakland,CalEnviroScreen 4.0 Top 25%
6037199300,45.37,82.35,80-85%,90.48,65.54,4202,Los Angeles,90031,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037530204,45.37,82.34,80-85%,62.36,88.25,3904,Los Angeles,90640,Montebello,CalEnviroScreen 4.0 Top 25%
6037900607,45.34,82.32,80-85%,51.64,95.37,3651,Los Angeles,93535,Lancaster,CalEnviroScreen 4.0 Top 25%
6113010204,45.33,82.31,80-85%,76.35,77.98,5189,Yolo ,95691,West Sacramento,CalEnviroScreen 4.0 Top 25%
6071003607,45.30,82.30,80-85%,66.72,84.81,5532,San Bernardino,92376,Rialto,CalEnviroScreen 4.0 Top 25%
6099002503,45.27,82.29,80-85%,77.05,77.28,4848,Stanislaus ,95307,Ceres,CalEnviroScreen 4.0 Top 25%
6037203900,45.27,82.27,80-85%,77.59,76.93,3353,Los Angeles,90063,Los Angeles,CalEnviroScreen 4.0 Top 25%
6029003500,45.25,82.26,80-85%,82.71,72.58,8292,Kern ,93268,Taft,CalEnviroScreen 4.0 Top 25%
6037572100,45.24,82.25,80-85%,88.72,67.23,1113,Los Angeles,90806,Long Beach,CalEnviroScreen 4.0 Top 25%
6037132502,45.23,82.24,80-85%,63.73,86.76,3922,Los Angeles,91335,Los Angeles,CalEnviroScreen 4.0 Top 25%
6037199202,45.21,82.22,80-85%,86.75,69.14,3155,Los Angeles,90031,Los Angeles,CalEnviroScreen 4.0 Top 25%
6059001201,45.20,82.21,80-85%,73.45,79.59,5594,Orange ,90631,La Habra,CalEnviroScreen 4.0 Top 25%
6059089004,45.16,82.20,80-85%,76.99,77.11,6883,Orange ,92703,Santa Ana,CalEnviroScreen 4.0 Top 25%
6039000202,45.15,82.19,80-85%,86.53,69.16,5738,Madera ,93610,Unincorporated Madera County area,CalEnviroScreen 4.0 Top 25%
6025010700,45.10,82.17,80-85%,47.80,96.79,4409,Imperial ,92227,Brawley,CalEnviroScreen 4.0 Top 25%
